id,Booking_status,Probability
43365,0,0.41342205
43366,1,0.73025256
43367,1,0.84237117
43368,1,0.94374955
43369,0,0.09300854
43370,1,0.5220815
43371,0,0.4583006
43372,0,0.35215774
43373,1,0.7260848
43374,0,0.070486255
43375,0,0.071036644
43376,0,0.15993635
43377,1,0.6087516
43378,1,0.7599638
43379,0,0.01356569
43380,1,0.8411342
43381,0,0.10633969
43382,0,0.062034406
43383,0,0.124629654
43384,1,0.8818263
43385,0,3.963557e-07
43386,1,0.5828689
43387,0,0.045328464
43388,1,0.7941333
43389,1,0.86400723
43390,0,0.24174878
43391,0,0.27880254
43392,0,0.100370385
43393,0,0.18560192
43394,1,0.53612906
43395,1,0.64937043
43396,0,0.079996906
43397,0,0.3512762
43398,0,0.20396957
43399,1,0.7246396
43400,0,0.13011087
43401,1,0.8897624
43402,0,0.036765024
43403,0,0.43497503
43404,0,0.17091598
43405,0,0.08630267
43406,0,0.2763074
43407,0,0.20529279
43408,1,0.6804191
43409,0,0.1595226
43410,0,0.42040762
43411,1,0.8446293
43412,0,0.24622202
43413,1,0.68416333
43414,0,0.18206328
43415,0,0.1345219
43416,1,0.88556075
43417,0,0.09402618
43418,1,0.8199418
43419,1,0.75137097
43420,0,0.061224952
43421,1,0.81530666
43422,1,0.945412
43423,0,0.22921503
43424,0,0.10023015
43425,0,0.33202094
43426,1,0.8422357
43427,1,0.58902663
43428,1,0.79821146
43429,1,0.7360619
43430,0,0.083003566
43431,1,0.6229107
43432,0,0.0022893092
43433,0,0.3489462
43434,1,0.63659775
43435,0,0.0032118214
43436,1,0.7889615
43437,0,0.064031065
43438,0,0.25644097
43439,1,0.70514864
43440,0,0.005946752
43441,1,0.8802972
43442,0,0.06958182
43443,1,0.8434842
43444,0,0.37679693
43445,0,0.20536955
43446,1,0.7991891
43447,1,0.93697125
43448,0,0.3004241
43449,0,0.17201048
43450,1,0.66932315
43451,0,0.07400486
43452,0,0.035920992
43453,1,0.7162021
43454,0,0.21914445
43455,1,0.8403961
43456,0,0.10675776
43457,0,0.42491508
43458,1,0.87251914
43459,0,0.091031305
43460,0,0.4353274
43461,0,0.20640361
43462,0,0.4233334
43463,1,0.52206093
43464,0,0.27189434
43465,0,0.030082475
43466,0,0.19019099
43467,0,0.07849804
43468,0,0.020013288
43469,0,0.07113626
43470,0,0.06784398
43471,1,0.7570777
43472,0,0.42703086
43473,1,0.7057499
43474,1,0.5312664
43475,0,0.03947076
43476,0,0.41595745
43477,0,0.009731159
43478,0,0.40345958
43479,1,0.75292736
43480,1,0.64886373
43481,0,0.32724574
43482,1,0.8770875
43483,1,0.5306195
43484,0,0.13316754
43485,0,0.118980534
43486,0,0.0073117227
43487,1,0.61827666
43488,0,0.3974327
43489,1,0.84217936
43490,0,0.20026723
43491,0,0.12340972
43492,0,0.08063062
43493,1,0.5080872
43494,0,0.0633591
43495,0,0.13277096
43496,1,0.6427882
43497,1,0.6811097
43498,1,0.69268584
43499,1,0.56191605
43500,1,0.5499073
43501,1,0.79957694
43502,0,0.43383136
43503,0,0.19309929
43504,0,0.12482748
43505,0,0.10644064
43506,0,0.49646637
43507,0,0.02210554
43508,1,0.9435102
43509,1,0.7933216
43510,0,0.13257313
43511,0,0.35592654
43512,0,0.2708781
43513,0,0.0028362954
43514,0,0.4582158
43515,1,0.73520523
43516,1,0.6639869
43517,1,0.88075584
43518,1,0.764226
43519,0,0.4790063
43520,0,0.44758546
43521,0,0.41735682
43522,0,1.8986543e-27
43523,0,0.0719841
43524,1,0.75069875
43525,1,0.6351564
43526,0,0.24483246
43527,1,0.6862678
43528,0,0.43880197
43529,0,0.3722229
43530,0,0.100011714
43531,1,0.70671624
43532,0,0.04282154
43533,1,0.50585735
43534,0,0.43540147
43535,0,0.3898014
43536,0,0.22972253
43537,1,0.73749214
43538,1,0.5389416
43539,0,0.39380467
43540,1,0.8345464
43541,0,0.1100319
43542,0,0.036546525
43543,0,0.069357514
43544,0,0.001739424
43545,0,0.40174183
43546,0,0.4192342
43547,1,0.9028884
43548,0,0.13878077
43549,0,0.46655488
43550,0,0.084302366
43551,0,0.1620624
43552,1,0.7011421
43553,0,0.4167574
43554,0,0.31892255
43555,1,0.7829452
43556,1,0.9309357
43557,0,0.13907266
43558,0,0.24664648
43559,0,0.27327925
43560,0,0.042437755
43561,1,0.6713078
43562,0,0.245909
43563,0,0.39833602
43564,0,0.0021856045
43565,0,0.0013560582
43566,1,0.9268272
43567,0,0.0770369
43568,1,0.93779325
43569,1,0.5170864
43570,0,0.10695465
43571,0,0.26694182
43572,0,0.000110982015
43573,0,0.062485065
43574,0,0.19228245
43575,1,0.56153506
43576,1,0.6271244
43577,0,0.2281813
43578,0,0.49127603
43579,0,0.012240394
43580,0,0.084768936
43581,1,0.7383739
43582,1,0.80421686
43583,0,0.4080483
43584,1,0.861914
43585,1,0.53264636
43586,1,0.61873907
43587,0,0.39535177
43588,0,0.16762133
43589,1,0.5969801
43590,0,0.2916856
43591,0,0.13365757
43592,0,0.36098802
43593,0,0.35871378
43594,0,0.39033732
43595,1,0.7592469
43596,0,0.44205588
43597,0,0.24562518
43598,0,0.3587302
43599,1,0.9279833
43600,1,0.63359547
43601,0,0.19227533
43602,0,0.2133943
43603,1,0.6668811
43604,1,0.63176
43605,0,0.14293183
43606,0,0.4119942
43607,0,0.07139677
43608,1,0.7183552
43609,0,0.15009171
43610,1,0.6588184
43611,1,0.77996415
43612,1,0.84261817
43613,1,0.74968946
43614,1,0.72493684
43615,1,0.7485523
43616,0,0.06066065
43617,0,0.019486625
43618,0,0.42411628
43619,0,0.43638805
43620,0,0.13586861
43621,0,0.42436397
43622,1,0.72221166
43623,1,0.7940377
43624,0,0.16763555
43625,0,0.0050052875
43626,1,0.92125416
43627,1,0.8702068
43628,0,0.059445523
43629,0,0.26404616
43630,0,0.15947753
43631,1,0.72545344
43632,0,0.27278367
43633,1,0.7071379
43634,1,0.84249455
43635,0,0.26490223
43636,1,0.7655364
43637,0,0.032044332
43638,0,0.0894249
43639,0,0.38285637
43640,0,0.45415795
43641,0,0.00053876766
43642,0,0.12773506
43643,0,0.013489206
43644,1,0.5723879
43645,0,0.10406214
43646,0,0.11257867
43647,0,0.055036724
43648,0,0.16220744
43649,1,0.6561496
43650,0,0.030460378
43651,0,0.42728785
43652,1,0.9359287
43653,1,0.5920456
43654,1,0.51955783
43655,0,0.2312043
43656,0,0.013729583
43657,0,7.386603e-05
43658,0,0.12852688
43659,0,0.24117465
43660,0,0.0026853534
43661,1,0.5825069
43662,1,0.73933524
43663,0,0.37381297
43664,1,0.7737652
43665,0,0.4601224
43666,0,0.0045750197
43667,1,0.7095777
43668,0,0.054809105
43669,0,0.15546425
43670,0,0.29213977
43671,0,0.07927541
43672,1,0.7437098
43673,0,0.13203977
43674,0,0.060619682
43675,0,0.2418639
43676,0,0.0068767397
43677,0,0.16782418
43678,0,0.2104576
43679,0,0.26867682
43680,1,0.79798836
43681,0,0.33319843
43682,0,0.05939798
43683,1,0.5637963
43684,0,0.031130351
43685,0,0.26742724
43686,0,0.10763398
43687,0,0.027336046
43688,0,0.1818395
43689,0,0.20374097
43690,0,0.40750363
43691,0,0.18540753
43692,0,0.003197014
43693,1,0.68430513
43694,0,0.029850556
43695,0,0.0013116322
43696,1,0.72955906
43697,1,0.80576015
43698,0,3.8011505e-05
43699,0,0.27259922
43700,0,0.21703131
43701,1,0.56409997
43702,0,0.12422352
43703,0,0.3677512
43704,0,0.10578978
43705,0,0.031029578
43706,0,0.44611076
43707,0,7.186257e-07
43708,1,0.586788
43709,1,0.5532435
43710,0,0.3887693
43711,0,0.4649298
43712,0,0.03629708
43713,0,0.2838476
43714,0,0.41573733
43715,0,0.3849005
43716,0,0.46212348
43717,0,0.40443158
43718,0,0.09429017
43719,0,0.23294227
43720,1,0.581305
43721,1,0.8822426
43722,1,0.61134416
43723,0,0.07227089
43724,0,0.21127665
43725,0,0.24593389
43726,1,0.6682586
43727,1,0.7011856
43728,0,0.08247353
43729,0,0.12658933
43730,0,0.03800737
43731,0,0.097803816
43732,1,0.6087066
43733,0,0.2623469
43734,0,0.12827921
43735,0,0.29283825
43736,0,0.033030216
43737,0,0.41342366
43738,0,0.17533262
43739,0,0.3386825
43740,0,0.077650726
43741,1,0.7283841
43742,0,0.15474306
43743,1,0.7970423
43744,0,0.48488757
43745,0,0.19847302
43746,0,0.084185846
43747,0,0.07926538
43748,1,0.62773424
43749,0,0.14904372
43750,0,0.49838635
43751,0,0.020528138
43752,1,0.56151766
43753,0,0.3784051
43754,0,0.3840713
43755,0,0.07730335
43756,0,0.27799824
43757,0,0.1916249
43758,0,0.361958
43759,0,0.42050943
43760,1,0.62132484
43761,0,0.030302659
43762,0,0.27140978
43763,0,0.006758551
43764,0,0.0708186
43765,1,0.7765961
43766,0,0.16134377
43767,1,0.5662773
43768,1,0.58366644
43769,0,0.46932793
43770,0,0.010890898
43771,1,0.7584163
43772,0,0.070692584
43773,0,0.45836377
43774,0,0.0009991813
43775,0,0.29033592
43776,1,0.8482126
43777,0,6.433457e-05
43778,0,0.044548124
43779,1,0.61285734
43780,0,0.08502235
43781,1,0.9111963
43782,0,0.23816833
43783,0,0.38199672
43784,1,0.604968
43785,0,0.026398875
43786,1,0.7440461
43787,0,0.3023094
43788,1,0.70097405
43789,0,0.07918364
43790,0,0.16511337
43791,0,0.12639353
43792,0,0.089279145
43793,1,0.530298
43794,1,0.85528505
43795,0,0.33915827
43796,0,0.25670806
43797,0,0.26830173
43798,0,0.04006342
43799,1,0.8951012
43800,1,0.56617534
43801,1,0.86693436
43802,0,0.035833094
43803,1,0.82153344
43804,0,0.072413065
43805,1,0.92563844
43806,1,0.72490174
43807,0,0.42350748
43808,1,0.7937236
43809,0,0.35177344
43810,1,0.7659096
43811,0,0.43520594
43812,0,0.22030534
43813,0,0.07635511
43814,1,0.70899343
43815,0,0.12488848
43816,1,0.69363546
43817,1,0.62814754
43818,1,0.81096065
43819,0,0.20792368
43820,1,0.7447363
43821,1,0.5015469
43822,0,0.47883764
43823,0,0.4258904
43824,0,0.48559687
43825,0,0.06698446
43826,0,0.20299329
43827,0,0.19200245
43828,0,0.08950772
43829,1,0.74979305
43830,1,0.76312035
43831,0,0.19624612
43832,0,0.34212255
43833,0,0.022895733
43834,0,0.3262687
43835,0,0.14707778
43836,1,0.59209627
43837,1,0.7837007
43838,1,0.6365367
43839,0,0.2590337
43840,0,0.14962505
43841,0,0.028974714
43842,0,0.47237366
43843,0,0.06625939
43844,0,0.2797338
43845,1,0.7862909
43846,1,0.5499073
43847,0,0.46347687
43848,1,0.9356798
43849,1,0.7603442
43850,0,0.08053428
43851,0,0.30932167
43852,0,0.23228882
43853,0,0.4943588
43854,1,0.8497199
43855,1,0.8840466
43856,1,0.6949228
43857,0,0.4412718
43858,0,0.2582058
43859,0,0.21865487
43860,0,0.09055322
43861,0,0.032892846
43862,1,0.8676681
43863,1,0.8650982
43864,0,0.28167492
43865,0,0.37779492
43866,0,0.45609352
43867,0,1.861633e-06
43868,0,0.08809326
43869,0,1.7844272e-38
43870,1,0.79329044
43871,1,0.5180047
43872,0,0.03671503
43873,1,0.55482835
43874,1,0.9270793
43875,0,0.4097821
43876,0,0.008394646
43877,1,0.643436
43878,1,0.88602257
43879,0,0.33141822
43880,1,0.72477365
43881,0,0.04919794
43882,0,0.028932912
43883,0,0.044632446
43884,0,0.47211024
43885,0,0.24206983
43886,0,0.3587645
43887,1,0.952703
43888,1,0.7038987
43889,0,0.058598276
43890,0,0.44656524
43891,0,0.2347052
43892,1,0.6359537
43893,0,0.031817082
43894,0,0.08263658
43895,1,0.7905318
43896,1,0.76316756
43897,0,0.028237566
43898,1,0.71009994
43899,0,0.0030483915
43900,0,0.070572086
43901,0,0.20475198
43902,1,0.5118818
43903,1,0.75940925
43904,0,0.026716677
43905,1,0.7248856
43906,1,0.9550242
43907,0,0.287912
43908,0,0.39918715
43909,0,0.033495653
43910,1,0.834171
43911,1,0.5537762
43912,1,0.87563103
43913,0,0.21569936
43914,0,0.2621951
43915,0,0.13195585
43916,0,0.300915
43917,1,0.6939797
43918,0,0.20146705
43919,1,0.7622048
43920,1,0.650849
43921,0,0.40422016
43922,1,0.7300274
43923,0,0.21495275
43924,1,0.51870966
43925,0,0.11678993
43926,0,0.2249963
43927,0,0.1021719
43928,1,0.80564207
43929,1,0.56809866
43930,0,0.24558482
43931,1,0.8985262
43932,0,0.05717121
43933,0,0.17598729
43934,0,0.0137315
43935,1,0.6102996
43936,1,0.7615068
43937,0,0.044949766
43938,0,0.39319053
43939,0,0.3770858
43940,1,0.68327636
43941,1,0.8589247
43942,0,0.13948122
43943,0,0.066262275
43944,0,2.7057371e-08
43945,1,0.82563114
43946,0,0.054407734
43947,0,0.13739273
43948,1,0.81695217
43949,0,0.44608542
43950,1,0.8577702
43951,0,0.43012622
43952,1,0.54470015
43953,0,0.038685694
43954,0,0.053612195
43955,0,0.07555407
43956,1,0.7809637
43957,0,1.529559e-06
43958,0,0.040927984
43959,0,0.21709035
43960,0,0.0037392336
43961,0,0.22244185
43962,0,0.33488178
43963,0,0.03056884
43964,0,0.14303535
43965,1,0.87481123
43966,1,0.70279837
43967,1,0.7626425
43968,0,0.4183046
43969,0,0.17323379
43970,0,0.16502856
43971,0,0.33269337
43972,1,0.70150054
43973,0,0.08491941
43974,0,0.027062405
43975,1,0.8586488
43976,0,0.41263667
43977,1,0.67896414
43978,0,0.4641231
43979,1,0.78130764
43980,1,0.8089765
43981,0,0.28722054
43982,0,0.23270054
43983,1,0.6983522
43984,1,0.8722384
43985,1,0.5670959
43986,0,0.25699311
43987,0,0.40728492
43988,0,0.48487893
43989,0,0.012801826
43990,1,0.5650605
43991,0,0.09349596
43992,0,0.44928285
43993,0,0.02346464
43994,0,0.13443522
43995,0,0.34475923
43996,0,0.15666093
43997,0,0.00022861281
43998,0,0.073406145
43999,0,0.1717869
44000,1,0.71836555
44001,0,0.058824044
44002,0,0.091713496
44003,0,0.117223
44004,1,0.72377586
44005,1,0.82353896
44006,0,0.055478685
44007,0,0.061963253
44008,0,0.021949947
44009,0,0.04437394
44010,0,0.39424196
44011,0,0.035619795
44012,1,0.71017855
44013,0,0.1446881
44014,1,0.75195855
44015,1,0.75349146
44016,0,0.21249825
44017,1,0.6712184
44018,1,0.77710444
44019,1,0.65012175
44020,1,0.7831123
44021,1,0.7947428
44022,0,0.009125961
44023,1,0.8291945
44024,0,0.4700351
44025,0,0.0125762895
44026,1,0.66320455
44027,0,0.057124346
44028,0,5.6906783e-06
44029,0,0.12270129
44030,0,0.27905327
44031,1,0.86777997
44032,0,0.03901469
44033,0,0.06853303
44034,1,0.85294324
44035,1,0.92598087
44036,0,0.36411947
44037,1,0.8860844
44038,0,0.060420766
44039,0,0.20909308
44040,0,0.29976395
44041,0,0.080401
44042,0,0.4167434
44043,1,0.5516613
44044,0,0.16428745
44045,0,0.061892442
44046,1,0.77199197
44047,0,0.34705776
44048,1,0.76412445
44049,1,0.6995435
44050,0,0.06439571
44051,0,0.015310264
44052,0,0.19728413
44053,1,0.72097754
44054,0,0.049912173
44055,0,0.44777867
44056,1,0.517237
44057,0,0.45910487
44058,1,0.65560544
44059,0,0.048661925
44060,0,0.35434794
44061,0,0.09855886
44062,0,0.20088843
44063,1,0.8810236
44064,1,0.77121735
44065,0,0.039388187
44066,0,0.19241437
44067,0,0.39937422
44068,0,0.20450924
44069,1,0.9262984
44070,0,0.21519735
44071,0,0.23846439
44072,1,0.74819386
44073,0,0.27143386
44074,0,0.24289781
44075,0,0.41786128
44076,0,0.10329091
44077,0,0.4411102
44078,0,0.02193792
44079,1,0.8812967
44080,0,0.09973245
44081,1,0.91414887
44082,0,0.095512286
44083,1,0.81255066
44084,1,0.83204603
44085,0,0.2943973
44086,1,0.58372325
44087,0,0.0025190257
44088,1,0.837948
44089,1,0.5029236
44090,1,0.7228547
44091,1,0.5560397
44092,0,0.015959952
44093,1,0.5156784
44094,1,0.98028123
44095,1,0.81225437
44096,0,0.30504084
44097,1,0.76715213
44098,0,0.47252855
44099,0,0.03079982
44100,0,0.44352156
44101,1,0.83981806
44102,1,0.81555
44103,0,0.17619435
44104,0,0.12064023
44105,1,0.5217441
44106,1,0.5068226
44107,0,0.020315193
44108,1,0.6596698
44109,0,0.06970519
44110,0,0.20240794
44111,0,0.3969815
44112,0,0.46573523
44113,0,0.15312706
44114,1,0.8948322
44115,0,0.21277548
44116,0,0.28075993
44117,1,0.7477872
44118,0,0.45522204
44119,1,0.6648374
44120,0,0.009898671
44121,0,0.4502938
44122,1,0.504212
44123,1,0.729155
44124,0,0.16520871
44125,0,0.08130924
44126,1,0.7156835
44127,0,0.005537748
44128,0,0.33006716
44129,0,0.43481237
44130,1,0.8461462
44131,0,0.33880645
44132,0,0.33116835
44133,0,0.282822
44134,1,0.8532712
44135,0,0.07956235
44136,0,0.07441049
44137,0,0.11663292
44138,0,0.2957396
44139,1,0.87747425
44140,1,0.58923984
44141,0,0.10251877
44142,0,0.18805365
44143,0,0.003303909
44144,0,0.16102827
44145,0,0.24232177
44146,1,0.7229593
44147,0,0.4645515
44148,0,0.23896329
44149,0,0.2680478
44150,0,0.08316246
44151,1,0.6619046
44152,1,0.6856815
44153,1,0.58083194
44154,0,0.23683323
44155,0,0.005357271
44156,0,0.2311358
44157,0,0.4532122
44158,1,0.7892942
44159,0,0.028154703
44160,0,0.020565348
44161,0,0.31157976
44162,0,0.12612693
44163,0,0.047540188
44164,0,0.47506502
44165,0,0.16227728
44166,0,0.07795837
44167,1,0.51893574
44168,0,0.0076790205
44169,0,0.34284285
44170,0,0.12624851
44171,0,0.11748041
44172,0,0.3131541
44173,0,0.28250766
44174,0,0.21480213
44175,0,0.45702028
44176,0,0.13357605
44177,0,0.24289407
44178,1,0.8578853
44179,0,0.02596972
44180,0,0.42244506
44181,1,0.5739526
44182,1,0.88743204
44183,0,0.37243405
44184,1,0.94344103
44185,0,0.4897562
44186,0,0.328733
44187,1,0.5937549
44188,0,0.10819829
44189,0,0.1136114
44190,1,0.5845151
44191,0,0.13357913
44192,1,0.5596223
44193,0,9.9939186e-08
44194,1,0.6152405
44195,1,0.689015
44196,0,0.13294646
44197,0,0.16849951
44198,0,0.45255172
44199,0,0.4365426
44200,0,0.4118857
44201,1,0.91922086
44202,0,0.005929627
44203,0,0.1189038
44204,0,0.114580795
44205,0,0.29629463
44206,0,0.008156897
44207,0,0.09677994
44208,1,0.8119369
44209,1,0.8016787
44210,0,9.466902e-06
44211,0,0.49595967
44212,1,0.6418673
44213,0,0.00914427
44214,0,0.16318431
44215,0,0.32986438
44216,0,0.26883414
44217,0,0.0728247
44218,0,0.17479761
44219,1,0.9126374
44220,0,0.30461833
44221,0,0.025430102
44222,0,0.21784188
44223,0,0.0059368745
44224,1,0.7579649
44225,0,0.118319176
44226,0,0.2762528
44227,0,0.37495607
44228,0,0.4140912
44229,0,0.17239568
44230,0,0.08711212
44231,1,0.70261276
44232,1,0.823105
44233,0,0.38769773
44234,0,0.35386032
44235,0,0.03566961
44236,1,0.8428133
44237,1,0.86108434
44238,1,0.8086359
44239,0,0.178996
44240,0,0.017247006
44241,0,0.076533176
44242,1,0.7629117
44243,1,0.67543215
44244,0,0.018569933
44245,0,0.39650983
44246,0,0.44371083
44247,0,0.45793837
44248,1,0.7429445
44249,0,0.03592174
44250,1,0.7072165
44251,0,0.32470533
44252,1,0.6739086
44253,1,0.60585994
44254,0,0.20534182
44255,0,0.23635052
44256,0,0.49225783
44257,1,0.7434186
44258,1,0.5623524
44259,0,0.40694886
44260,0,0.1061233
44261,1,0.87929416
44262,0,0.12850964
44263,1,0.79547256
44264,0,0.12888657
44265,0,0.1143616
44266,0,0.07664485
44267,1,0.67351353
44268,0,0.4716731
44269,0,0.2284285
44270,0,0.47004184
44271,1,0.7703842
44272,0,0.4657352
44273,0,0.20631582
44274,0,0.007085883
44275,0,0.21570195
44276,1,0.5626468
44277,1,0.75310814
44278,0,0.20317128
44279,0,0.02858866
44280,1,0.64982235
44281,0,0.24938044
44282,0,0.114944674
44283,1,0.58454174
44284,0,0.40377071
44285,1,0.6147235
44286,1,0.63947904
44287,0,0.17962459
44288,1,0.6933861
44289,1,0.77827656
44290,0,0.26315448
44291,1,0.88516766
44292,0,9.840251e-07
44293,1,0.73672926
44294,1,0.66410047
44295,0,0.2075253
44296,1,0.84594756
44297,0,0.09650394
44298,1,0.59361356
44299,1,0.7975833
44300,0,0.21813974
44301,1,0.8418476
44302,0,0.37938136
44303,0,0.44625086
44304,0,0.029421953
44305,0,0.062349834
44306,1,0.8114561
44307,0,0.32987985
44308,0,0.2943696
44309,0,0.031772137
44310,1,0.782275
44311,0,0.014654412
44312,0,0.13812645
44313,1,0.50127995
44314,1,0.5653094
44315,0,0.43154973
44316,0,0.05392054
44317,0,0.051546883
44318,0,0.18748033
44319,1,0.71038413
44320,0,0.04869486
44321,0,0.20858055
44322,0,0.41409758
44323,0,0.040015943
44324,0,0.3133218
44325,0,0.45802447
44326,0,0.0122702345
44327,0,0.051347654
44328,0,0.35141432
44329,0,0.2524835
44330,0,0.095206834
44331,1,0.69111025
44332,0,0.26437604
44333,0,0.15489836
44334,0,0.16453618
44335,1,0.54295194
44336,0,0.026571512
44337,0,0.07776627
44338,1,0.535683
44339,0,0.37484154
44340,0,0.34883398
44341,1,0.6716202
44342,1,0.94367516
44343,0,0.49740827
44344,0,0.3626551
44345,0,0.040036947
44346,0,0.22397195
44347,1,0.51394314
44348,1,0.56067723
44349,0,0.13569883
44350,1,0.78064114
44351,0,0.06919943
44352,0,0.3894128
44353,0,0.06650944
44354,0,0.08834385
44355,1,0.5756189
44356,0,0.049105838
44357,0,0.26491493
44358,0,0.3558209
44359,0,0.48368305
44360,1,0.7773491
44361,1,0.70411956
44362,0,0.1939033
44363,0,6.224685e-09
44364,0,0.1032728
44365,0,0.3849154
44366,0,0.36898205
44367,0,0.18966043
44368,1,0.85195297
44369,0,0.1888
44370,1,0.63850826
44371,0,0.01065499
44372,0,0.057056423
44373,0,0.35333467
44374,0,0.055863984
44375,1,0.7685896
44376,1,0.7669554
44377,1,0.8131531
44378,0,0.46553567
44379,1,0.71900326
44380,1,0.72583276
44381,1,0.5128891
44382,0,0.062759876
44383,0,0.46811655
44384,1,0.654082
44385,0,0.06497414
44386,1,0.52502066
44387,0,0.023849852
44388,1,0.6503481
44389,0,0.25144377
44390,0,0.007559387
44391,0,0.374981
44392,0,0.45065042
44393,1,0.8001411
44394,1,0.8636026
44395,0,0.12024546
44396,0,0.22656937
44397,1,0.81871736
44398,0,0.07077949
44399,0,0.15416776
44400,1,0.526551
44401,0,0.33205518
44402,1,0.72812873
44403,0,0.29893446
44404,0,0.38796094
44405,1,0.74608344
44406,1,0.84539914
44407,0,0.087809734
44408,1,0.7137822
44409,1,0.75010604
44410,0,0.35286373
44411,1,0.82110804
44412,0,0.046970896
44413,1,0.5738397
44414,1,0.8206307
44415,0,0.28130504
44416,0,0.16116874
44417,0,0.20556492
44418,1,0.86688966
44419,0,0.0049207597
44420,0,0.1019807
44421,0,0.05703927
44422,0,0.0759889
44423,1,0.5000854
44424,0,0.018346157
44425,1,0.65481496
44426,1,0.6133549
44427,1,0.8638792
44428,0,0.2254722
44429,0,0.05879002
44430,1,0.51252675
44431,0,0.020771727
44432,0,0.013613297
44433,1,0.6695758
44434,0,0.22056754
44435,0,0.05237946
44436,1,0.7604278
44437,0,0.36695135
44438,0,0.042606894
44439,0,0.0059605627
44440,0,0.0153447585
44441,0,0.26721486
44442,1,0.57313925
44443,1,0.5954068
44444,0,0.31894428
44445,1,0.90107894
44446,0,0.4001449
44447,0,0.069863975
44448,0,0.1614992
44449,1,0.7609178
44450,0,0.013743143
44451,1,0.7160345
44452,1,0.518149
44453,1,0.7587164
44454,1,0.8525668
44455,1,0.9155784
44456,0,0.21366258
44457,1,0.6849779
44458,0,2.617261e-10
44459,0,0.074270256
44460,0,0.028447267
44461,0,0.10945072
44462,0,0.18842989
44463,1,0.8519225
44464,1,0.6021153
44465,0,0.055047996
44466,1,0.70632726
44467,0,0.0005207577
44468,0,0.10465426
44469,1,0.60156125
44470,0,6.950793e-07
44471,0,0.1691452
44472,1,0.8115885
44473,1,0.8759033
44474,0,0.18234484
44475,0,0.26415974
44476,0,0.027343325
44477,0,0.020464769
44478,1,0.63303924
44479,0,0.27098855
44480,0,0.1298873
44481,0,0.054890852
